日付,リクエストNo,曲名,歌手名,総合得点,素点,ボーナス点,Ai感性,チャート合計,音程,安定性,表現力,リズム,ビブラート&ロングトーン,抑揚,しゃくり,こぶし,フォール,ロングトーン,ビブラート,ビブラート秒数,ビブラート回数,ビブラートタイプ,アクセント,ハンマリング,エッジボイス,ヒーカップ,Ai加点,Ai減点,キー,最高音（音域）,最低音（音域）,最高音（声域）,最低音（声域）
2024/12/27 14:29:53,3246-30,"LOSER","米津玄師",84.484,83.629,0.855,55,368,78,67,57,90,76,75,13,10,4,4,5,2.8,10,A-1,0,0,0,0,55,0,0,hiA#,mid1C#,hiA#,mid1C#
2024/12/27 14:40:11,1447-11,"ライラック","Mrs. GREEN APPLE",85.852,84.951,0.901,60,380,78,57,65,97,83,83,30,6,2,5,7,6.2,13,D,0,0,0,0,64,17,0,hiC#,mid1D,hiC#,mid1D
2024/12/27 14:54:08,5859-10,"アップルパイ","back number",84.885,84.029,0.856,55,345,79,52,28,99,87,25,22,0,0,9,4,2.5,6,A-1,0,0,0,0,56,18,0,hiD,mid1F#,hiC,mid1F#
2024/12/27 15:11:05,5872-60,"思い出せなくなるその日まで","back number",86.439,85.570,0.869,56,376,79,55,60,99,83,76,25,6,0,7,5,5.5,19,A-1,0,0,0,0,57,17,0,hiA,mid1B,mid2G,mid1B
2024/12/27 15:24:54,7444-66,"Monster","嵐(アラシ)",89.075,88.085,0.990,69,392,84,65,66,97,80,76,71,9,2,5,5,7.1,23,A-1,0,0,0,0,78,40,0,mid2G#,mid1D#,mid2G#,mid1D#
2024/12/27 15:40:21,5860-50,"チェックのワンピース","back number",90.122,89.210,0.912,61,411,84,80,60,99,88,76,50,0,1,8,6,6.5,16,A-1,0,0,0,0,62,5,0,mid2G#,mid1D#,mid2G#,mid1D#
2024/12/27 16:02:24,6823-65,"桜","コブクロ",91.975,91.034,0.941,64,402,87,63,70,94,88,74,21,12,1,8,6,12.8,43,A-1,0,0,0,0,71,33,0,mid2F#,mid1B,mid2F#,mid1F#
2024/12/27 16:19:39,5860-12,"恋","back number",92.912,88.467,4.445,72,418,88,79,73,88,90,76,26,6,2,9,5,6.8,23,A-1,0,0,0,0,77,17,0,mid2F#,mid1E,mid2F#,mid1E
2024/12/27 16:33:55,5321-75,"サクラウサギ","川崎鷹也",92.044,91.041,1.003,70,425,84,75,75,99,92,78,32,1,3,9,6,12.5,35,A-1,0,0,0,0,77,43,0,hiC,mid1D,hiC,mid1D
2024/12/27 16:49:48,3246-51,"Lemon","米津玄師",89.108,88.124,0.984,68,395,82,60,75,99,79,79,45,9,2,5,5,7.5,29,D,0,0,0,0,78,50,0,hiB,mid1B,hiB,mid1B
2024/12/27 17:03:52,6052-97,"さよならエレジー","菅田将暉",90.692,89.730,0.962,66,402,86,69,67,96,84,88,23,6,5,9,3,3.0,10,D,0,0,0,0,67,8,0,mid2G#,mid1C#,mid2G#,mid1C#
2024/12/27 17:24:26,5859-20,"クリスマスソング","back number",88.117,87.168,0.949,64,398,80,76,68,92,82,94,37,8,2,6,6,4.0,13,A-1,0,0,0,0,66,7,0,hiC#,mid1B,hiB,mid1B
2024/12/27 17:32:12,2975-03,"シングルベッド","シャ乱Q",91.844,90.707,1.137,83,406,86,56,83,98,83,91,56,8,5,6,6,12.5,42,A-1,0,0,0,0,89,26,0,mid2G,mid1C,mid2G,mid1C
2024/12/27 17:55:21,5317-44,"君の為のキミノウタ(ビデオクリップバージョン)","川崎鷹也",88.135,87.034,1.101,74,375,85,56,72,83,79,76,33,3,7,5,5,6.6,26,A-1,0,0,0,0,76,11,0,mid2F#,mid1C#,mid2F#,mid1E
2024/12/27 18:01:36,5294-77,"魔法の絨毯","川崎鷹也",88.807,87.905,0.902,60,382,85,60,63,95,79,75,15,2,5,6,4,3.1,15,A-1,0,0,0,0,63,24,0,mid2G#,mid1C#,mid2G#,mid1D#
2024/12/27 18:18:06,6878-04,"小さな恋のうた","MONGOL800",90.945,89.011,1.934,71,407,86,72,70,96,83,67,19,7,5,8,4,4.2,14,E,0,0,0,0,74,17,0,mid2G#,mid1A#,mid2G#,mid1A#
2024/12/27 18:48:18,3246-45,"灰色と青(+菅田将暉)","米津玄師",92.226,89.988,2.238,78,419,84,69,79,99,88,82,58,4,3,8,5,9.9,32,A-1,0,0,0,0,87,33,0,hiA,mid1B,mid2G#,mid1B
2024/12/27 19:05:46,7444-92,"果てない空","嵐(アラシ)",86.778,85.824,0.954,65,391,78,63,67,98,85,87,30,7,1,6,6,8.2,23,D,0,0,0,0,72,41,0,mid2G,mid1C,mid2G,mid1C
2024/12/27 19:12:43,5847-25,"眠り姫","SEKAI NO OWARI(世界の終わり)",89.199,88.297,0.902,60,326,89,11,64,91,71,82,16,0,1,5,4,2.8,11,D,0,0,0,0,62,9,0,mid2F,mid1D,mid2F,mid1D
2024/12/27 19:29:07,5254-36,"粉雪","レミオロメン",89.445,88.477,0.968,66,379,83,45,69,98,84,73,49,5,7,7,5,10.5,35,A-1,0,0,0,0,80,65,0,hiA,mid1B,hiA,mid1B
2024/12/27 20:09:52,5862-13,"水平線","back number",88.998,88.048,0.950,65,388,86,70,45,98,89,30,22,4,1,8,6,3.7,12,D,0,0,0,0,68,31,0,hiC,mid1D,hiB,mid1F
2024/12/27 20:24:39,2652-01,"I LOVE YOU","尾崎豊",86.964,86.028,0.936,63,391,80,67,58,99,87,64,20,6,5,7,6,11.6,31,A-1,0,0,0,0,69,49,0,mid2G,mid1D,mid2G,mid1D
2024/12/27 20:39:26,4649-41,"家族になろうよ","福山雅治",83.789,82.898,0.891,59,371,76,52,59,98,86,72,7,8,6,7,5,7.4,24,D,0,0,0,0,59,10,0,mid2E,lowG#,mid2D#,lowG#
2025/01/02 17:31:34,5286-71,"愛のかたまり","KinKi Kids",88.993,88.033,0.960,66,386,82,49,70,99,86,93,15,16,0,7,6,7.3,20,B-1,0,0,0,0,73,49,0,mid2G#,mid1C#,mid2G#,mid1C#
2025/01/02 17:41:08,6878-04,"小さな恋のうた","MONGOL800",93.574,91.528,2.046,75,430,86,81,80,95,88,92,30,8,0,9,5,4.4,13,D,0,0,0,0,80,29,0,mid2G#,mid1A#,mid2G#,mid1A#
2025/01/02 18:11:06,5286-71,"愛のかたまり","KinKi Kids",92.354,91.336,1.018,71,417,85,66,83,97,86,97,38,16,0,8,5,3.5,12,G,0,0,0,0,92,86,0,mid2G#,mid1C#,mid2G#,mid1C#
2025/01/02 18:22:32,7444-66,"Monster","嵐(アラシ)",92.317,90.787,1.530,99,404,85,52,93,96,78,91,57,7,2,4,6,8.1,27,A-1,0,0,0,0,100,10,0,mid2G#,mid1D#,mid2G#,mid1D#
2025/01/02 18:32:33,7444-92,"果てない空","嵐(アラシ)",91.992,90.976,1.016,71,430,83,77,87,98,85,89,23,6,0,7,5,4.9,19,D,0,0,0,0,89,76,0,mid2G,mid1C,mid2G,mid1C
2025/01/02 18:41:50,1132-12,"虹","菅田将暉",93.720,92.659,1.061,76,431,87,73,85,99,87,91,20,5,0,8,5,1.8,8,A-1,0,0,0,0,83,36,0,hiA,mid1C,hiA,mid1C
2025/01/02 18:50:36,5859-16,"手紙","back number",91.067,90.001,1.066,76,400,84,59,83,98,76,87,27,10,0,6,4,4.6,19,A-1,0,0,0,0,85,39,0,hiC,mid1D,hiB,mid1D
2025/01/02 18:59:31,3246-34,"ピースサイン","米津玄師",89.130,88.186,0.944,64,358,83,60,74,97,44,95,26,8,0,5,0,1.6,7,D,0,0,0,0,74,58,0,mid2G#,mid1D#,mid2G#,mid1D#
2025/01/02 19:08:05,5796-19,"虹色の戦争","SEKAI NO OWARI(世界の終わり)",92.429,90.049,2.380,77,404,85,51,80,99,89,84,20,8,0,9,5,2.3,7,G,0,0,0,0,79,9,0,hiB,mid1F#,hiA#,mid1F#
2025/01/02 19:17:41,3246-51,"Lemon","米津玄師",91.456,90.082,1.374,85,402,83,57,91,99,72,89,46,7,1,4,5,5.5,21,D,0,0,0,0,95,39,0,hiB,mid1B,hiB,mid1B
2025/01/02 19:27:18,6844-05,"ドライフラワー","優里",91.659,91.659,0.000,70,414,85,74,83,92,80,78,41,4,0,7,3,2.6,10,D,0,0,0,0,99,100,0,hiC,mid1F#,hiC,mid1F#
2025/01/02 19:37:35,5254-14,"3月9日","レミオロメン",93.348,91.568,1.780,78,434,85,79,86,98,86,96,37,2,0,8,5,5.3,19,A-1,0,0,0,0,90,44,0,mid2G,mid1C,mid2G,mid1C
2025/01/02 19:47:18,5380-52,"カレンダー","川崎鷹也",92.035,90.970,1.065,76,409,85,57,82,99,86,89,40,9,1,8,5,4.7,15,A-1,0,0,0,0,85,45,0,hiA,mid1F,mid2G,mid1F
2025/01/02 19:57:22,6518-35,"世界に一つだけの花","SMAP",93.646,92.373,1.273,78,419,87,60,83,98,91,94,39,5,1,9,6,4.1,12,A-1,0,0,0,0,92,57,0,mid2F#,mid1C#,mid2F#,mid1E
2025/01/02 20:07:44,5394-73,"おかえり","Tani Yuuki",91.124,89.890,1.234,68,408,84,71,69,96,88,89,23,3,0,8,5,4.0,12,A-1,0,0,0,0,72,18,0,mid2F#,mid1B,mid2F#,mid1C
2025/01/02 20:16:55,5941-74,"Family Song","星野 源",91.345,90.267,1.078,77,423,83,76,83,98,83,81,38,6,2,6,5,7.4,28,G,0,0,0,0,90,44,0,hiD,mid1E,hiD,mid1E
2025/01/02 20:26:59,5271-66,"キンモクセイ","オレンジスパイニクラブ",87.595,86.705,0.890,59,390,80,69,68,97,76,97,12,7,4,5,4,4.4,13,A-1,0,0,0,0,65,44,0,hiA,mid1D,hiA,mid1D
2025/01/02 21:04:17,2975-03,"シングルベッド","シャ乱Q",94.490,94.490,0.000,64,430,91,68,85,98,88,95,42,24,1,8,6,5.6,19,A-1,0,0,0,0,98,100,0,mid2G,mid1C,mid2G,mid1C
2025/01/02 21:34:41,5863-35,"くだらないの中に","星野 源",92.633,88.934,3.699,83,411,88,62,90,88,83,87,25,4,0,6,5,4.3,16,A-1,0,0,0,0,92,31,0,mid2G#,mid1D#,mid2G#,mid1D#
2025/01/02 21:43:09,5941-22,"地獄でなぜ悪い","星野 源",91.644,87.253,4.391,95,421,82,65,94,97,83,87,48,10,2,6,5,4.5,13,A-1,0,0,0,0,100,15,0,mid2G#,mid1D,mid2G#,mid1D
2025/01/02 21:51:44,5860-12,"恋","back number",94.398,90.164,4.234,89,439,87,79,94,93,86,99,34,11,0,8,5,3.7,12,D,0,0,0,0,99,32,0,mid2F#,mid1E,mid2F#,mid1E
2025/01/02 22:01:58,6823-65,"桜","コブクロ",95.024,91.649,3.375,97,423,88,59,95,92,89,91,34,10,4,8,6,12.1,41,E,0,0,0,0,100,17,0,mid2F#,mid1B,mid2F#,mid1B
2025/01/02 22:13:11,3246-45,"灰色と青(+菅田将暉)","米津玄師",93.097,91.388,1.709,92,428,85,68,91,99,85,82,49,8,6,7,5,8.1,26,A-1,0,0,0,0,100,46,0,hiA,mid1B,hiA,mid1B
2025/01/02 22:23:30,5941-25,"Crazy Crazy","星野 源",91.143,88.918,2.225,76,431,81,80,88,99,83,96,38,10,1,7,4,4.9,16,A-1,0,0,0,0,96,66,0,mid2G#,mid1C#,mid2G#,mid1C#
2025/01/02 22:33:02,5862-47,"新しい恋人達に","back number",86.902,85.381,1.521,72,399,77,68,81,91,82,80,22,8,3,6,5,7.3,25,D,0,0,0,0,84,53,0,hiC,mid1A#,hiC,mid1C
2025/01/02 22:43:23,6994-29,"僕と僕","川崎鷹也",92.762,87.653,5.109,80,425,86,76,89,86,88,95,31,9,0,9,4,6.4,26,A-1,0,0,0,0,87,29,0,mid2G#,mid1D#,mid2G#,mid1D#
2025/01/02 23:00:14,5859-26,"僕は君の事が好きだけど君は僕を別に好きじゃないみたい","back number",89.488,87.706,1.782,75,378,82,73,81,95,47,97,21,7,2,5,0,1.6,6,D,0,0,0,0,96,91,0,hiA#,mid1F,hiA#,mid1F
2025/01/02 23:24:39,6919-39,"花束のかわりにメロディーを","清水翔太",90.496,88.399,2.097,87,415,79,62,90,95,89,88,33,7,8,8,6,9.6,29,D,0,0,0,0,99,38,0,hiC#,mid1D#,hiC#,mid1D#
2025/01/02 23:33:23,4663-46,"美しい鰭(名探偵コナンアニメバージョン)","スピッツ",90.096,89.114,0.982,68,401,83,58,75,99,86,99,20,10,2,8,5,5.0,17,D,0,0,0,0,72,25,0,hiC#,mid1F,hiC#,mid1F
2025/01/02 23:41:04,1447-15,"familie","Mrs. GREEN APPLE",84.123,80.833,3.290,75,350,76,37,80,88,69,91,35,8,7,4,4,3.4,10,A-1,0,0,0,0,77,13,0,hiB,mid1B,hiB,mid1E
2025/01/02 23:45:20,2975-03,"シングルベッド","シャ乱Q",94.058,91.703,2.355,100,431,87,68,93,98,85,89,43,8,3,6,6,12.6,44,A-1,0,0,0,0,100,17,0,mid2G,mid1C,mid2G,mid1C
2025/01/03 00:02:43,5862-22,"黄色","back number",92.211,90.164,2.047,83,422,84,67,88,99,84,94,47,8,1,6,6,5.5,20,G,0,0,0,0,92,29,0,hiB,mid1D,hiB,mid1D
2025/01/03 00:08:49,5860-50,"チェックのワンピース","back number",90.178,88.975,1.203,83,404,82,59,79,99,85,96,52,3,0,6,6,6.5,21,A-1,0,0,0,0,90,20,0,mid2G#,mid1D#,mid2G#,mid1D#
2025/01/03 00:20:29,5321-75,"サクラウサギ","川崎鷹也",91.230,88.638,2.592,85,424,80,66,93,99,86,93,51,4,1,7,6,6.8,20,A-1,0,0,0,0,99,45,0,hiC,mid1D,hiB,mid1D
2025/01/03 00:33:17,5941-53,"Friend Ship","星野 源",90.657,87.996,2.661,92,397,82,51,92,98,74,96,49,10,4,5,4,2.4,8,D,0,0,0,0,98,18,0,hiA,mid1D,hiA,mid1D
2025/01/03 00:59:52,7181-62,"君に届け","flumpool",92.426,90.402,2.024,91,438,81,75,94,98,90,89,32,12,1,8,6,11.2,31,D,0,0,0,0,100,39,0,hiA#,mid1A#,hiA#,mid1A#
2025/01/03 01:10:24,6966-99,"道","EXILE",85.374,84.240,1.134,83,387,75,48,84,98,82,72,36,9,6,6,5,7.9,30,D,0,0,0,0,95,39,0,hiA,mid1D,hiA,mid1D
2025/01/03 01:16:27,6052-97,"さよならエレジー","菅田将暉",91.152,88.205,2.947,82,400,83,48,91,98,80,89,30,4,10,9,0,1.6,7,D,0,0,0,0,91,34,0,mid2G#,mid1C#,mid2G#,mid1C#
2025/01/03 01:52:02,6463-08,"I wonder","Da-iCE",83.230,83.230,0.000,59,359,76,46,60,99,78,66,17,9,0,7,3,2.5,9,D,0,0,0,0,68,68,0,hiD#,mid1A#,hiC#,mid1A#
2025/01/06 20:08:42,1829-21,"白い恋人達","桑田佳祐",88.892,87.943,0.949,64,384,81,50,68,98,87,94,34,6,1,7,6,8.3,27,A-1,0,0,0,0,70,43,0,hiB,mid1D,hiB,mid1D
2025/01/06 20:21:28,6052-97,"さよならエレジー","菅田将暉",92.993,91.055,1.938,70,407,88,56,75,99,89,85,24,3,1,9,5,2.2,8,E,0,0,0,0,75,27,0,mid2G#,mid1C#,mid2G#,mid1C#
2025/01/06 20:45:51,5254-36,"粉雪","レミオロメン",93.988,92.537,1.451,70,430,88,77,78,98,89,98,56,5,0,8,6,5.1,15,A-1,0,0,0,0,82,45,0,hiA,mid1B,hiA,mid1B
2025/01/06 21:05:18,7444-14,"One Love","嵐(アラシ)",92.531,91.093,1.438,71,423,85,82,68,98,90,69,33,12,0,9,5,3.6,11,D,0,0,0,0,75,21,0,mid2G,mid1D,mid2G,mid1D
2025/01/06 21:19:30,7309-48,"海の声","浦島太郎(桐谷健太)",90.168,89.248,0.920,62,406,84,78,61,95,88,73,22,0,5,9,5,5.0,19,B-1,0,0,0,0,65,24,0,mid2F,mid1B,mid2F,mid1B
2025/01/06 23:26:45,6223-77,"インフェルノ","Mrs. GREEN APPLE",82.694,81.723,0.971,67,312,75,38,75,98,26,82,26,17,0,3,0,1.2,4,G,0,0,0,0,74,37,0,hiE,lowE,hiC#,lowE
2025/01/06 23:46:35,3246-51,"Lemon","米津玄師",92.130,89.342,2.788,74,415,85,64,83,99,84,77,45,13,2,7,5,7.1,26,D,0,0,0,0,94,71,0,hiB,mid1B,hiB,mid1B
2025/01/07 00:03:34,5847-25,"眠り姫","SEKAI NO OWARI(世界の終わり)",91.619,89.631,1.988,68,389,90,51,72,94,82,83,19,3,0,7,4,2.7,10,B-1,0,0,0,0,71,14,0,mid2F,mid1D,mid2F,mid1D
2025/01/07 00:16:09,5277-09,"怪獣の花唄","Vaundy",88.543,86.299,2.244,76,401,78,55,86,98,84,92,32,13,1,7,4,3.0,9,E,0,0,0,0,81,26,0,hiD,mid1E,hiD,mid1E
2025/01/07 00:39:48,1310-79,"恋だろ","wacci",91.353,88.353,3.000,70,391,88,53,73,93,84,79,21,10,0,7,5,6.7,24,E,0,0,0,0,75,32,0,mid2F#,mid1B,mid2F#,mid1B
2025/01/07 01:01:24,7039-64,"いつか","Saucy Dog",88.822,88.822,0.000,61,385,84,62,65,95,79,90,14,4,0,6,4,1.9,7,A-1,0,0,0,0,76,84,0,hiE,mid1D,hiD,mid1D
2025/01/07 01:18:54,6823-65,"桜","コブクロ",94.991,90.083,4.908,95,432,89,70,90,93,90,81,37,9,0,9,6,10.3,28,A-1,0,0,0,0,100,16,0,mid2F#,mid1B,mid2F#,mid1C#
2025/01/07 01:32:03,6845-01,"天体観測","BUMP OF CHICKEN",89.891,87.297,2.594,67,333,86,46,77,99,25,81,43,13,2,3,0,1.2,4,A-1,0,0,0,0,77,50,0,mid2G#,lowG#,mid2G#,lowG#
2025/01/07 02:03:45,3699-77,"アイネクライネ","米津玄師",89.158,87.314,1.844,72,384,83,58,73,99,71,81,51,7,0,6,3,2.0,8,D,0,0,0,0,83,46,0,mid2G#,mid1C#,mid2G#,mid1C#
2025/01/07 02:18:06,5267-93,"恋人ごっこ","マカロニえんぴつ",89.008,87.602,1.406,69,401,82,70,70,99,80,75,26,10,6,7,3,3.4,12,D,0,0,0,0,70,6,0,hiC#,mid1F#,hiC#,mid1F#
2025/01/07 02:36:29,2975-03,"シングルベッド","シャ乱Q",94.166,90.002,4.164,86,432,88,69,89,98,88,85,48,8,1,8,6,9.3,30,D,0,0,0,0,100,54,0,mid2G,mid1C,mid2G,mid1C
2025/01/07 02:57:12,5523-58,"はいよろこんで","こっちのけんと",89.062,86.686,2.376,56,336,90,63,61,89,33,83,6,4,2,4,0,1.4,5,D,0,0,0,0,58,16,0,mid2G,mid1D,mid2F#,mid1E
2025/01/07 03:32:30,1287-16,"Bling-Bang-Bang-Born","Creepy Nuts",86.184,85.175,1.009,60,300,81,55,67,92,5,92,17,22,2,0,0,0.7,1,F,0,0,0,0,65,36,0,hiC,mid1A,mid2F,mid1D
2025/01/07 04:10:49,3246-45,"灰色と青(+菅田将暉)","米津玄師",92.452,88.749,3.703,92,429,82,68,92,98,89,88,58,11,2,9,5,5.4,16,A-1,0,0,0,0,100,28,0,hiA,mid1B,hiA,mid1B
2025/01/25 14:42:22,3246-45,"灰色と青(+菅田将暉)","米津玄師",94.447,90.854,3.593,83,441,87,77,90,98,89,88,45,12,5,7,6,5.2,15,D,0,0,0,0,99,57,0,hiA,mid1B,hiA,mid1B
2025/01/25 14:53:01,6994-29,"僕と僕","川崎鷹也",95.055,91.442,3.613,80,440,88,83,83,96,90,81,44,6,3,9,6,6.0,20,D,0,0,0,0,88,34,0,mid2G#,mid1D#,mid2G#,mid1D#
2025/01/25 15:02:21,5860-12,"恋","back number",94.978,91.350,3.628,79,441,90,81,85,99,86,83,28,10,3,8,5,3.3,10,B-1,0,0,0,0,90,33,0,mid2F#,mid1E,mid2F#,mid1E
2025/01/25 15:10:45,6028-82,"感情","wacci",94.551,90.906,3.645,83,437,90,78,82,99,88,80,37,11,7,8,5,5.6,18,A-1,0,0,0,0,85,8,0,mid2F#,mid1C#,mid2F#,mid1C#
2025/01/25 15:29:42,7444-14,"One Love","嵐(アラシ)",93.307,89.861,3.446,85,435,86,81,85,98,85,81,26,15,3,8,5,2.5,7,G,0,0,0,0,89,12,0,mid2G,mid1D,mid2G,mid1D
2025/01/25 15:39:45,5941-53,"Friend Ship","星野 源",92.818,89.862,2.956,77,427,88,82,78,99,80,77,36,5,3,7,4,2.0,7,D,0,0,0,0,80,16,0,hiA,mid1D,hiA,mid1D
2025/01/25 15:49:19,5317-44,"君の為のキミノウタ(ビデオクリップバージョン)","川崎鷹也",94.520,88.592,5.928,82,434,87,81,87,89,90,82,29,10,5,9,5,5.6,22,A-1,0,0,0,0,93,33,0,mid2F#,mid1C#,mid2F#,mid1C#
2025/01/25 15:57:22,7444-66,"Monster","嵐(アラシ)",93.803,92.246,1.557,93,421,86,59,90,97,89,90,57,15,10,8,6,5.7,16,A-1,0,0,0,0,99,21,0,mid2G#,mid1D#,mid2G#,mid1D#
2025/01/25 16:06:51,5941-25,"Crazy Crazy","星野 源",93.531,90.788,2.743,82,436,86,81,87,98,84,92,50,5,9,8,4,3.5,10,D,0,0,0,0,90,36,0,mid2G#,mid1C#,mid2G#,mid1C#
2025/01/25 16:15:02,2960-80,"夜空ノムコウ","SMAP",67.447,66.536,0.911,61,362,53,75,64,97,73,89,10,1,2,5,4,1.9,6,E,0,0,0,0,63,19,0,hiC,mid1F,hiA,mid1F
2025/02/01 18:19:23,6904-59,"桜晴","優里",91.273,88.878,2.395,73,423,80,69,86,98,90,92,31,6,1,9,5,3.8,14,A-1,0,0,0,0,81,36,0,mid2G#,mid1D#,mid2G#,mid1D#
2025/02/01 18:28:30,7142-27,"赤い糸","コブクロ",93.214,91.166,2.048,84,444,87,75,97,98,87,96,59,3,1,7,6,11.6,30,D,0,0,0,0,100,84,0,mid2F#,mid1E,mid2F#,mid1E
2025/02/01 18:39:30,6878-04,"小さな恋のうた","MONGOL800",92.077,90.108,1.969,73,419,86,73,84,99,77,93,14,8,3,7,3,2.4,7,E,0,0,0,0,83,50,0,mid2G#,mid1A#,mid2G#,mid1A#
2025/02/01 18:48:36,3246-45,"灰色と青(+菅田将暉)","米津玄師",95.387,93.183,2.204,76,449,87,81,93,99,89,98,52,7,4,8,6,3.5,10,B-1,0,0,0,0,100,80,0,hiA,mid1B,mid2G#,mid1B
2025/02/01 18:59:01,5947-67,"メランコリーキッチン","米津玄師",87.862,86.900,0.962,66,333,83,55,66,94,35,84,27,9,0,0,4,1.7,4,D,0,0,0,0,69,20,0,hiA,mid1E,mid2F#,mid1E
2025/02/01 19:06:48,3699-77,"アイネクライネ","米津玄師",91.471,89.910,1.561,71,416,83,66,82,100,85,92,39,14,3,8,4,2.6,9,D,0,0,0,0,88,61,0,mid2G#,mid1C#,mid2G#,mid1C#
2025/02/01 19:17:18,3246-30,"LOSER","米津玄師",88.992,88.083,0.909,60,402,82,74,67,94,85,91,8,6,7,9,3,2.5,6,B-2,0,0,0,0,68,59,0,hiA#,mid1C#,hiA#,mid1C#
2025/02/01 19:25:39,3246-54,"Flamingo","米津玄師",88.128,88.128,0.000,60,403,80,78,69,99,77,89,37,2,14,6,4,3.0,9,A-1,0,0,0,0,75,93,0,hiA,mid1D,hiA,mid1D
2025/02/01 19:33:22,1447-15,"familie","Mrs. GREEN APPLE",87.199,85.206,1.993,61,398,79,77,67,91,84,83,23,3,11,7,5,2.9,8,A-1,0,0,0,0,68,36,0,hiB,mid1B,hiB,mid1E
2025/02/01 19:42:33,5371-25,"ワンナイト","ヤングスキニー",88.753,87.762,0.991,69,412,80,79,69,99,85,87,17,3,17,8,4,2.9,11,D,0,0,0,0,74,38,0,mid2G#,mid1D#,mid2G#,mid1D#
2025/02/01 19:52:29,2749-01,"どんなときも。","槇原敬之(Makihara)",85.693,83.497,2.196,70,382,76,45,81,96,84,96,8,6,0,6,6,7.0,20,D,0,0,0,0,81,54,0,mid2G,mid1D,mid2G,mid1D
2025/02/01 20:02:41,6823-85,"蕾","コブクロ",93.422,91.795,1.627,89,428,85,69,90,97,87,86,45,8,2,7,6,7.2,26,G,0,0,0,0,100,48,0,hiA#,mid1B,hiA#,mid1B
2025/02/01 20:16:49,5419-76,"本当はね、","ヤングスキニー",86.501,85.542,0.959,65,383,78,76,70,99,60,88,17,7,6,6,0,0.9,3,A-1,0,0,0,0,68,17,0,mid2G#,mid1F#,mid2G#,mid1F#
2025/02/01 20:26:05,6298-87,"チャンカパーナ","NEWS",90.911,88.553,2.358,82,413,82,65,85,98,83,89,31,9,7,6,5,6.0,20,D,0,0,0,0,84,8,0,hiA#,mid1E,hiA,mid1E
2025/02/01 20:36:17,6743-71,"未来","コブクロ",91.482,88.893,2.589,82,433,80,77,89,98,89,99,40,6,5,8,6,11.1,36,G,0,0,0,0,89,28,0,mid2G#,mid1A#,mid2G,mid1A#
2025/02/01 20:46:31,4638-10,"HANABI","Mr.Children",91.468,87.520,3.948,82,418,82,63,94,99,80,88,47,6,9,6,4,4.4,19,D,0,0,0,0,100,76,0,hiA,lowG#,mid2G#,lowG#
2025/02/01 21:02:17,7444-92,"果てない空","嵐(アラシ)",93.658,91.670,1.988,78,440,84,81,87,98,90,95,27,4,0,9,5,5.3,14,A-1,0,0,0,0,83,28,0,mid2G,mid1C,mid2G,mid1C
2025/02/01 21:14:10,5860-50,"チェックのワンピース","back number",93.393,90.469,2.924,81,433,86,82,79,99,87,90,38,1,0,8,5,4.8,19,A-1,0,0,0,0,84,13,0,mid2G#,mid1D#,mid2G#,mid1D#
2025/02/01 21:22:14,5941-22,"地獄でなぜ悪い","星野 源",91.678,88.155,3.523,86,418,84,69,86,97,82,81,35,2,7,7,4,3.1,10,D,0,0,0,0,91,22,0,mid2G#,mid1D,mid2G#,mid1D
2025/02/01 21:30:11,5941-40,"SUN","星野 源",89.441,87.180,2.261,77,407,82,77,78,98,72,89,66,3,5,8,0,1.6,6,D,0,0,0,0,85,32,0,hiA,mid1D#,hiA,mid1D#
2025/02/01 21:38:48,5860-12,"恋","back number",93.151,87.908,5.243,85,424,89,75,88,91,81,86,33,3,4,7,4,2.3,7,G,0,0,0,0,91,19,0,mid2F#,mid1E,mid2F#,mid1E
2025/02/01 21:50:20,6994-29,"僕と僕","川崎鷹也",94.295,90.758,3.537,84,439,88,78,83,100,90,90,60,3,1,9,6,9.1,26,D,0,0,0,0,89,14,0,mid2G#,mid1D#,mid2G#,mid1D#
2025/02/01 21:59:45,5321-75,"サクラウサギ","川崎鷹也",94.731,90.971,3.760,81,442,88,77,90,99,88,93,38,2,4,9,5,7.4,28,A-1,0,0,0,0,88,26,0,hiC,mid1D,hiC,mid1D
2025/02/01 22:21:35,1310-79,"恋だろ","wacci",92.493,88.263,4.230,72,409,87,66,78,90,88,90,17,9,1,8,6,5.0,16,D,0,0,0,0,79,28,0,mid2F#,mid1B,mid2F#,mid1B
2025/02/01 23:47:15,6052-97,"さよならエレジー","菅田将暉",92.821,89.198,3.623,82,428,87,77,88,99,77,87,21,11,3,7,3,1.9,6,D,0,0,0,0,85,14,0,mid2G#,mid1C#,mid2G#,mid1C#
2025/02/02 00:00:04,2960-80,"夜空ノムコウ","SMAP",88.237,87.298,0.939,63,409,79,71,73,99,87,98,19,13,1,7,6,6.5,15,D,0,0,0,0,71,43,0,hiC,mid1F,mid2G,mid1F
2025/02/02 00:13:04,6236-59,"友  ～旅立ちの時～","ゆず",90.429,89.474,0.955,65,417,83,76,71,99,88,86,23,9,3,8,6,4.3,12,A-1,0,0,0,0,73,42,0,hiA,mid1C,hiA,mid1C
2025/02/02 00:23:34,6966-99,"道","EXILE",95.527,92.635,2.892,83,448,88,79,92,99,90,98,24,6,3,9,6,8.4,25,G,0,0,0,0,94,38,0,hiA,mid1D,hiA,mid1D
